공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,급식사고발생유무,급식사고발생일자,급식사고귀책사유내용,급식사고처리현황내용,입력일련번호,급식사고학생수,급식사고발생건수
2011,6320798337,신서고등학교,고등학교,서울특별시교육청,2,Y,20110417, ,해당없음,198,0,1
2011,6337470948,백곡초등학교,초등학교,충청북도교육청,2,Y,20100301, ,없음,41,0,1
2011,6341172933,서울서초초등학교,초등학교,서울특별시교육청,2,Y,101, ,해당없음,93,0,1
2011,6348515748,명덕고등학교,고등학교,서울특별시교육청,2,Y,20110420, ,없음,138,0,1
2011,6373435616,성심여자중학교,중학교,서울특별시교육청,2,Y,20110422, ,해당없음,100,0,1
2011,6383607625,당진정보고등학교,고등학교,충청남도교육청,2,Y,20110415, ,해당없음,67,0,1
2011,6390001475,순천강남여자고등학교,고등학교,전라남도교육청,2,Y,20110418, ,해당없음,63,0,1
2011,6394901871,무룡중학교,중학교,울산광역시교육청,2,Y,20110420, ,해당사항 없음,26,0,1
2011,6398253023,장성고등학교,고등학교,전라남도교육청,2,Y,20100301, ,무,83,0,1
2011,6404626488,장훈고등학교,고등학교,서울특별시교육청,2,Y,20100415, ,"학교방역소독, 올바른 손씻기 및 개인위생교육, 음용수를 끓인 물 제공, 급식중단(구청,교육청협의) 및 정수기 사용금지",203,191,1
2011,6410174369,임동초등학교,초등학교,경상북도교육청,2,Y,20110214, , 해당없음,106,0,1
2011,6413323819,하성초등학교,초등학교,경기도교육청,2,Y,20100301, ,급식사고 미발생,90,0,1
2011,6415945410,창원용호고등학교,고등학교,경상남도교육청,2,Y,20110419, ,해당없음,103,0,1
2011,6423243165,온양권곡초등학교,초등학교,충청남도교육청,2,Y,20110413, ,급식사고 없음,40,0,1
2011,6484332621,용인신봉초등학교,초등학교,경기도교육청,2,Y,20110228, ,해당사항없음,301,0,1
2011,6513596594,기계초등학교,초등학교,경상북도교육청,2,Y,20110420, ,급식사고 미발생,69,0,1
2011,6538098037,여도초등학교,초등학교,전라남도교육청,2,Y,20110401, ,급식사고 발생 사항 없음,110,0,1
2011,6552725195,분향초등학교,초등학교,전라남도교육청,2,Y,101, ,0,6,0,1
2011,6553008973,봉선중학교,중학교,광주광역시교육청,2,Y,101, ,해당없음,41,0,1
2011,6561161279,비금초등학교,초등학교,전라남도교육청,2,Y,20110101, ,해당사항 없음(급식사고 발생한 적 없음),52,0,1
2011,6566719889,서울금융고등학교,고등학교,서울특별시교육청,2,Y,20100101, ,.,151,0,1
2011,6568633377,한신초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,해당없음,81,0,1
2011,6571611702,한산중학교,중학교,충청남도교육청,2,Y,20110401, ,해당없음,77,0,1
2011,6579001188,의정부공업고등학교,고등학교,경기도교육청,2,Y,20110413, ,미발생,127,0,1
2011,6581475794,상주중앙초등학교,초등학교,경상북도교육청,2,Y,101, ,없음,152,0,1
2011,6597655951,인천동명초등학교,초등학교,인천광역시교육청,2,Y,20110421, ,해당사항없음,47,0,1
2011,6618937671,대잠초등학교,초등학교,경상북도교육청,2,Y,20110420, ,급식사고 미 발생,54,0,1
2011,6627501964,진상초등학교,초등학교,전라남도교육청,2,Y,20110419, ,해당없음,116,0,1
2011,6636630058,익산부천중학교,중학교,전북특별자치도교육청,2,Y,20110101, ,없음,49,0,1
2011,6639081597,영남고등학교,고등학교,대구광역시교육청,2,Y,20110302, ,사고발생없음,3,0,1
2011,6643198251,광일초등학교,초등학교,부산광역시교육청,2,Y,20110422, ,발생없음,54,0,1
2011,6647501587,황산중학교,중학교,전라남도교육청,2,Y,20110419, ,사고 발생 없음,71,0,1
2011,6688639163,공주영명고등학교,고등학교,충청남도교육청,2,Y,101, ,해당없음,88,0,1
2011,6697044134,휘경여자중학교,중학교,서울특별시교육청,2,Y,20110419, ,해당사항없음,109,0,1
2011,6706764459,연하초등학교,초등학교,경기도교육청,2,Y,20110401, ,해당없음,247,0,1
2011,6721791267,영강초등학교,초등학교,전라남도교육청,2,Y,20110422, ,해당사항없음,119,0,1
2011,6768283069,공릉중학교,중학교,서울특별시교육청,2,Y,20110420, ,급식사고발생없음,168,0,1
2011,6775485873,순심고등학교,고등학교,경상북도교육청,2,Y,20110418, ,급식사고 미발생으로 해당없음,140,0,1
2011,6793817698,광주문화초등학교,초등학교,광주광역시교육청,2,Y,20110228, ,급식사고 미발생,4,0,1
2011,6801960349,경화여자English Business고등학교,고등학교,경기도교육청,2,Y,20110101, ,해당 사항 없음,236,0,1
2011,6810221016,서문여자중학교,중학교,서울특별시교육청,2,Y,20110420, ,0,139,0,1
2011,6816729128,충주미덕중학교,중학교,충청북도교육청,2,Y,20110228, ,해당없음,51,0,1
2011,6833421051,한영중학교,중학교,서울특별시교육청,2,Y,20110228, ,해당없음,161,0,1
2011,6885772407,해리초등학교,초등학교,전북특별자치도교육청,2,Y,20110420, ,급식사고 발생 없습니다.,99,0,1
2011,6886809349,우정초등학교,초등학교,경기도교육청,2,Y,20110420, ,해당사항 없음,224,0,1
2011,6910425126,동우여자고등학교,고등학교,경기도교육청,2,Y,20100607, ,관활교육청및보건소신고후학교장주재긴급대책회의후 급식중단 및 학생보건교육실시,245,56,1
2011,6917228281,서울대학교사범대학부설중학교,중학교,교육부,2,Y,20110422, ,해당자 없음,22,0,1
2011,6917351126,양양고등학교,고등학교,강원특별자치도교육청,2,Y,20110413, ,없음,24,0,1
2011,6923439741,호서고등학교,고등학교,충청남도교육청,2, ,20101109, ,학생들의 식중독증상이 발생하여 보건소 및 교육청에 보고하였으나 급식물 및 급식위생물품 검사결과 급식시설의 급식으로 인한 증상이 아닌 다른 원인임이 판정됨.,1,47,1
2011,6924050748,청동초등학교,초등학교,충청남도교육청,2,Y,20110401, ,미 발생,81,0,1
2011,6930056214,서울효제초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,해당 없음,207,0,1
2011,6930271327,울릉서중학교,중학교,경상북도교육청,2,Y,20110420, ,해당없음,182,0,1
2011,6955071568,서울구의초등학교,초등학교,서울특별시교육청,2,Y,20110418, ,해당사항 없음,80,0,1
2011,6963317751,동원고등학교,고등학교,경기도교육청,2,Y,20100607, ,"관할 교육청 및 보건소 신고, 학교장 주재 긴급대책회의 후 급식중단 및 학생 보건교육 실시",293,646,1
2011,6963342428,영광여자중학교,중학교,경상북도교육청,2,Y,20110401, ,사고없음,183,0,1
2011,6985251784,의림초등학교,초등학교,충청북도교육청,2,Y,20100101, ,없음,10,0,1
2011,7003021419,고척고등학교,고등학교,서울특별시교육청,2,Y,20110413, ,없음,29,0,1
2011,7003469884,나주금천중학교,중학교,전라남도교육청,2,Y,20110301, ,해당없음,27,0,1
2011,7010629236,천안제일고등학교,고등학교,충청남도교육청,2, ,20090822, ,위생관리 철저지시,1,150,1
2011,7024001657,시흥능곡중학교,중학교,경기도교육청,2,Y,20110228, ,해당없음,116,0,1
2011,7025071322,기산초등학교,초등학교,경기도교육청,2,Y,20110420, ,0,62,0,1
2011,7065429985,사우고등학교,고등학교,경기도교육청,2, ,20101112, ,"가. 사안 발생       2010년 11월 12일부터 11월 15일까지(4일간) 설사 등의 증상을 보인 총 학생 수는 46명이었으며, 환자 발생 인지 후 즉시 김포시 보건소와 경기도교육청에 발생 신고함.    나. 경과 진행       - 김포시보건소에서 역학조사를 실시하고 역학조사반이 유증상자 및 조리종사원의 검체를 수거하여 검사한 결과 총 12명의 검체에서 캄필로박터제주니균이 검출됨       - 11월 8일부터 11월 11일까지의 의심섭취식품(급식 보존식) 4일분에서 병원체가 검출되지 않았고, 칼, 도마, 행주, 식판, 조리수, 음용수 등의 환경검체 검사결과에서도 병원체는 검출되지 않은 바 학교급식과 직접적인 관련성이 있다는 최종 판명을 받은 사실이 없음    다. 사후 조치       - 식자재 검수 철저       - 조리종사자 및 유증상자에게 전염병 예방을 위한 특별 보건교육 실시       - 급식위생 및 안전에 대한 모니터링을 강화하고, 정기적으로 정수기 필터 교체 및 소독, 급식소 조리기구 열탕 소독 등 안전한 급식운영을 위하여 최선의 노력을 기울이고 있음",1,46,1
2011,7078020811,서울원촌초등학교,초등학교,서울특별시교육청,2,Y,20110101, ,없음,73,0,1
2011,7086085140,광주동성고등학교,고등학교,광주광역시교육청,2,Y,20110414, ,급식사고 없음.,13,0,1
2011,7107502579,서림여자중학교,중학교,충청남도교육청,2,Y,20100401, ,해당없음,73,0,1
2011,7116062045,서해고등학교,고등학교,경기도교육청,2,Y,20100910, ,수질 검사 및 분변 검사 후 조리원 두명에게서 대장균이 검출 되었으나 보존식 및 음용수에서는 균이 검출되지 않아 연관성은 없었음.,161,14,1
2011,7117124199,함박중학교,중학교,인천광역시교육청,2,Y,101, ,해당사항없음,11,0,1
2011,7134298920,나주봉황중학교,중학교,전라남도교육청,2,Y,20110419, ,급식사고 미발생,78,0,1
2011,7161293745,효자고등학교,고등학교,경기도교육청,2,Y,20110420, ,현재까지 급식사고 발생하지 않음.,303,0,1
2011,7184647202,리라초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,없음,155,0,1
2011,7197193503,연안초등학교,초등학교,경상북도교육청,2,Y,20110228, ,사고발생없음,145,0,1
2011,7223551571,경기게임마이스터고등학교,고등학교,경기도교육청,2,Y,20110420, ,없음,294,0,1
2011,7224651277,봉의고등학교,고등학교,강원특별자치도교육청,2,Y,20110414, ,미발생,42,0,1
2011,7226358234,천곡중학교,중학교,광주광역시교육청,2,Y,20110421, ,해당사항 없음,46,0,1
2011,7252292513,금성초등학교,초등학교,부산광역시교육청,2,Y,20110401, ,급식사고 없음,39,0,1
2011,7258066773,비금동초등학교,초등학교,전라남도교육청,2,Y,20110101, ,급식사고 없음,69,0,1
2011,7273477673,서울대학교사범대학부설초등학교,초등학교,교육부,2,Y,20110228, ,해당없음,208,0,1
2011,7274599909,김제농생명마이스터고등학교,고등학교,전북특별자치도교육청,2,Y,20110411, ,해당없음,26,0,1
2011,7290115416,상지초등학교,초등학교,경기도교육청,2,Y,20110401, ,없음,123,0,1
2011,7305369675,삼천포제일중학교,중학교,경상남도교육청,2,Y,20110419, ,. 4월 19일 기준 급식사고 발생하지 않음,104,0,1
2011,7313316524,인천고등학교,고등학교,인천광역시교육청,2,Y,20110420, ,해당사항없음,41,0,1
2011,7316698253,제일고등학교,고등학교,인천광역시교육청,2,Y,20110415, ,없음,25,0,1
2011,7321276247,청산중학교,중학교,경기도교육청,2,Y,20110401, ,급식사고 발생건수 없음 ,109,0,1
2011,7370495319,경덕중학교,중학교,경상북도교육청,2,Y,20100301, ,급식사고 발생없음,98,0,1
2011,7385587036,신안해양과학고등학교,고등학교,전라남도교육청,2,Y,20110413, ,해당없음.,14,0,1
2011,7386181414,구룡중학교,중학교,서울특별시교육청,2,Y,101, ,0,133,0,1
2011,7406083941,중평중학교,중학교,서울특별시교육청,2,Y,20101231, ,해당사항없음,202,0,1
2011,7450266897,한산중학교,중학교,경상남도교육청,2,Y,20110420, ,발생사항 없음,116,0,1
2011,7457377433,강현중학교,중학교,서울특별시교육청,2,Y,20110228, ,해당없음,197,0,1
2011,7470824956,야로중학교,중학교,경상남도교육청,2, ,20110401, ,해당사항 없음,77,0,1
2011,7476184546,호곡중학교,중학교,경기도교육청,2,Y,20110420, ,발생하지 않았음.,254,0,1
2011,7497713565,조도초등학교,초등학교,전라남도교육청,2,Y,20110101, ,해당 없음,121,0,1
2011,7503466904,나로고등학교,고등학교,전라남도교육청,2,Y,20100101, ,해당없음 ,113,0,1
2011,7521864175,맹동초등학교,초등학교,충청북도교육청,2,Y,101, ,사고발생 없음,42,0,1
2011,7530141472,상하초등학교,초등학교,전북특별자치도교육청,2,Y,101, ,0,50,0,1
2011,7533838093,인천안산초등학교,초등학교,인천광역시교육청,2,Y,110411, ,해당없음.,43,0,1
2011,7540035605,개진초등학교,초등학교,경상북도교육청,2,Y,20101231, ,해당사항없으,169,0,1
2011,7542641639,방화중학교,중학교,서울특별시교육청,2,Y,20110418, ,해당없음,107,0,1
2011,7544290125,대성여자중학교,중학교,광주광역시교육청,2,Y,101, ,0,23,0,1
2011,7601408302,내성고등학교,고등학교,부산광역시교육청,2,Y,20101231, ,해당없음,55,0,1
2011,7608981251,서라벌초등학교,초등학교,경상북도교육청,2,Y,20110228, ,급식사고 없음,151,0,1
2011,7620278179,송우초등학교,초등학교,광주광역시교육청,2,Y,20110420, ,없음,39,0,1
2011,7669423222,중흥초등학교,초등학교,전라남도교육청,2,Y,20100302, ,급식사고 해당사항 없음,23,0,1
2011,7671285212,잠실고등학교,고등학교,서울특별시교육청,2,Y,20110415, ,해당없음,62,0,1
2011,7673170268,공주정보고등학교,고등학교,충청남도교육청,2,Y,20110228, ,0,58,0,1
2011,7683965086,입석중학교,중학교,대구광역시교육청,2,Y,20110228, ,2010년도 해당사항 없음,50,0,1
2011,7686278223,온양신정초등학교,초등학교,충청남도교육청,2,Y,20110415, ,급식사고 발생 건수 없음,7,0,1
2011,7702736794,좌천초등학교,초등학교,부산광역시교육청,2,Y,20100301, ,해당사항없음,77,0,1
2011,7712736070,문화중학교,중학교,경상북도교육청,2,Y,20110228, ,해당사항없음,118,0,1
2011,7716904222,대천여자고등학교,고등학교,충청남도교육청,2,Y,20100401, ,해당없음,85,0,1
2011,7734873950,안산국제비즈니스고등학교,고등학교,경기도교육청,2,Y,101, ,급식사고발생없음,84,0,1
2011,7764454960,군산영광중학교,중학교,전북특별자치도교육청,2,Y,20110421, ,해당 없음,106,0,1
2011,7768409073,와룡고등학교,고등학교,대구광역시교육청,2,Y,101, ,해당없음,57,0,1
2011,7782995462,공진중학교,중학교,서울특별시교육청,2,Y,20101231, ,2010학년도 급식사고 없음,41,0,1
2011,7797502994,광주광천초등학교,초등학교,광주광역시교육청,2,Y,20110419, ,0,33,0,1
2011,7810110449,안산석수초등학교,초등학교,경기도교육청,2,Y,20100401, ,급식사고 발생학생 없음,47,0,1
2011,7882923841,전주오송초등학교,초등학교,전북특별자치도교육청,2,Y,101, ,급식사고없음,54,0,1
